"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CCDC106",9.89176117396353,0.587950355944729,0.203574221853619,0.000347804894317618,0.00183146623628574
"TP53TG5",21.675598654921,0.461527756779371,0.141460203275221,0.000347860822178511,0.00183146623628574
"GAMT",25.4285655769565,0.366252388190666,0.107813100899137,0.000348912705075747,0.00183646372286043
"SPATA2",87.0043282248268,0.316571792316167,0.0918449552676227,0.000349317201129914,0.00183805182177361
"GPRIN3",367.728634414052,-0.332699580743777,0.0969496427121557,0.000349454604028437,0.00183823399795547
"GUSBP5",5.58655302963773,0.610627685789751,0.282112963316526,0.000351379135065252,0.00184781412250574
"FASTKD5",74.0088348335373,-0.264924308108342,0.076008677393015,0.000352735684631855,0.00185440262188146
"FTO",306.033971043517,-0.289008315706597,0.0833611401724756,0.00035335992253895,0.00185713847035237
"METTL4",53.6349937824959,-0.398059792775866,0.118720771466843,0.000355985710886179,0.00186983977656367
"NUMBL",35.9288954294676,0.385201233607256,0.114328961696328,0.000355939804674548,0.00186983977656367
"KIF5B",294.963511295696,-0.291061862111172,0.084054532378896,0.000356679846046207,0.00187244859844626
"S100A10",235.279971943969,-0.349505946317579,0.102522892382153,0.000356796467626774,0.00187244859844626
"ZNF766",99.957035631004,-0.285916307451147,0.0824721347014773,0.00035670589488076,0.00187244859844626
"ABCB8",86.7051346463478,0.365372274529188,0.107723444512059,0.000356927896019453,0.00187258885899323
"TLR1",831.751020503537,-0.468888324979831,0.144753030692004,0.000359487757456084,0.00188546584812377
"PLCXD3",19.5944882800592,0.56273297962614,0.188157787035337,0.000360053431892178,0.00188770851268494
"TRBJ2-7",12.1834092025706,0.550892157064253,0.181579194752277,0.000360126443683591,0.00188770851268494
"BMF",143.044916271453,0.331216239305478,0.0967260286265609,0.000360868437473651,0.00189104365784244
"CCPG1",452.534606930595,-0.408955312422518,0.12266449540266,0.000361470251650277,0.00189364248704312
"ZNF83",170.564240301739,-0.279288700319048,0.0805294565889522,0.000361708521376788,0.00189433584328663
"RPS6",731.966769258734,-0.521587950466004,0.167184743654271,0.000362209836964626,0.001896406011157
"KRTAP5-1",3.09985063597525,0.6108465978451,0.278112235757275,0.000362425129589352,0.0018969778878272
"DSTNP1",26.0307810703608,-0.371122758138496,0.109773043050652,0.000362582978637637,0.00189724885106324
"FNIP1",395.217472037891,-0.39658705896445,0.118435758408322,0.000363947141062022,0.00190382995551163
"ANKMY1",223.259686080974,0.341017339602681,0.0999447708611789,0.000364232265222368,0.00190439076154336
"RETREG2",678.994440015247,0.373185967615445,0.110504059257016,0.000364267307533678,0.00190439076154336
"MRPS10",50.3159485007243,-0.317115508083695,0.0923339879217513,0.000364826080462409,0.00190675466074523
"USP6",28.80204862757,0.387077466987861,0.115243848272762,0.000366358788965308,0.0019142059423443
"CDC42BPG",29.2030148526084,0.474145605310833,0.147112144259534,0.000366872341334722,0.00191632938807579
"P2RX4",145.675970262554,0.211723186890635,0.060369803774336,0.000368052963042241,0.00192161308057047
"SPICE1",57.162836816857,-0.363156002538875,0.107263622201207,0.000368098765112353,0.00192161308057047
"TIMM9",16.89891691019,-0.481202732347981,0.150015355449725,0.000368476907187316,0.00192302581997232
"LZTS2",77.9857875243595,0.438336041022421,0.133469277927601,0.000369221848325845,0.00192635144612244
"RNA5SP226",1.78725879019796,-0.52731175228253,0.598989046454685,0.000370492652987742,0.0019318545477218
"ZMYM6",124.987022526678,-0.264654707674023,0.0762149515340163,0.000370390687974567,0.0019318545477218
"HACL1",37.8749813842751,-0.402859883395293,0.120795702050688,0.000370646864099064,0.00193209535541002
"ABRAXAS2",49.9052661490371,-0.322755593888084,0.094239528065034,0.000370760020813586,0.00193212207816171
"SPAST",176.89510026108,-0.318764384539159,0.0929784562929555,0.000370963983643926,0.00193262186060927
"ZBTB4",437.185547998619,0.370510767038385,0.109857645432163,0.000374250462004944,0.00194917574634782
"AAAS",51.9641714700019,0.39473153271869,0.118082557136044,0.000374465945961605,0.00194973026012323
"PDCD11",155.350333010274,0.287448138850288,0.0832676712162662,0.000374935552918965,0.0019516072072048
"ACADVL",352.530757758396,0.237439506394021,0.0680982981498497,0.000375684063801999,0.00195493438495745
"EVI2B",1402.71724854134,-0.475341182282927,0.14794023343579,0.000376135404472971,0.00195648570714616
"MATCAP1",18.3422546083631,0.513516663925904,0.164155955590228,0.000376200969911974,0.00195648570714616
"RALA",62.9661122858285,-0.314652074332132,0.0918033942078096,0.000377283759709855,0.00196154652395661
"APLF",31.8328773154614,-0.353512447185775,0.104317090973785,0.000377936166285012,0.00196436743214398
"KHNYN",631.367136820835,0.19373565514595,0.0552125174155343,0.000378461305589555,0.00196652540687658
"MRPL51",35.5828357164766,-0.405977282836271,0.122110476963608,0.000378697301961763,0.00196718014684465
"VASP",1891.62135712597,0.388347839384216,0.116013548147431,0.000379177840651923,0.00196910443671883
"COX8A",104.690328290786,0.345361854696657,0.10170393105313,0.000380174186379694,0.00197370546397702
"RWDD4",34.8771467598196,-0.391304405798332,0.117085612308882,0.000381388338088694,0.00197943425035296
"RPS23",640.687622694264,-0.45150503469156,0.138819401714729,0.000381712432139265,0.00198054158654214
"RBM14-RBM4",65.729254336381,0.358754328626674,0.106137029513595,0.000382067275486086,0.00198180777902223
"CD48",425.797681336849,-0.371764450425933,0.110482122581187,0.000382678984554538,0.00198440523014147
"ATP5ME",25.0179633250283,-0.471258257194756,0.146568352248751,0.000383239551777448,0.0019867360531999
"CSRNP2",22.0570060438335,0.487436747471921,0.153181368009157,0.000383836205098986,0.00198925254366716
"MYBBP1A",127.412372631867,0.420825883403465,0.127560948795777,0.000384747546944921,0.00199339799452778
"RPL13AP26",13.7504878342768,0.507771503548336,0.162002313712975,0.00038569328017345,0.00199771917634004
"METTL21A",43.0391863272521,-0.412035547514035,0.124450240779362,0.00038588009160807,0.00199810811766368
"EIF4G1",460.74681462557,0.3247606452487,0.0952190986221902,0.000387699322355354,0.00200694714336484
"ENTPD6",124.829758877474,0.38503048757405,0.115102385498864,0.000387920839752756,0.00200751279484318
"NRBP2",36.6339904324414,0.449093983518792,0.138155646175128,0.000389414908391514,0.00201466174040562
"ENGASE",150.940838527299,0.40851529407863,0.123361866871949,0.000391618272257256,0.00202516865358156
"LASP1",1841.73988194623,0.324864256497847,0.0953308532679089,0.000391672260147532,0.00202516865358156
"GUK1",332.039880861313,0.433863122833894,0.132524673562007,0.000391799022420277,0.00202523858843545
"ZNF273",40.6196759699633,-0.358575133131137,0.106318305370566,0.000392649918117951,0.0020290505014561
"PRKCI",49.5952126298616,-0.413694235207317,0.125242120298167,0.000393067149364353,0.00203061986319511
"FBRS",192.567629919906,0.366262337777653,0.108894169022619,0.000393445357732674,0.00203198678112876
"DYM",204.322235381687,-0.189998387844985,0.0542919693518201,0.000394607656957107,0.00203740125423726
"MADD",400.739791173298,0.292091713474588,0.0850610912314393,0.00039538162474892,0.00204021937640924
"TSC22D2",31.0920664077322,-0.457929625706612,0.141746754235964,0.000395362557671462,0.00204021937640924
"FAM83H",19.1942949441676,0.522002267759734,0.168974992936958,0.000395721964095699,0.00204138659586143
"IMMP1L",23.6005659116623,-0.418360375286684,0.127014241338968,0.000396615522748573,0.00204540617772729
"PEDS1",164.46185024823,0.201380866398261,0.0576648695128476,0.000397065980574752,0.00204713896298053
"TTC19",156.541168572998,-0.233683597216384,0.0672662440877033,0.000397259196154207,0.00204754487700807
"CBX6",73.9139391633551,0.487227098673618,0.153622426582894,0.000397494282188393,0.00204816630277713
"KRBOX4",44.669086367763,-0.279992698702074,0.0813554280212875,0.000398095638710493,0.00205067410666393
"TRMT13",12.329249206295,-0.499359165982531,0.15884859652442,0.000398725604584624,0.00205332779671638
"AK6",9.76395505152547,-0.561994047986275,0.190239159316295,0.000398976233609781,0.0020540270403313
"PDIK1L",29.4130164961282,-0.478935300065776,0.150284398540187,0.000400073066509184,0.00205854303942683
"YEATS4",13.8409133749183,-0.532049807842802,0.174051137083813,0.000400083623430119,0.00205854303942683
"MADCAM1",12.8786724882614,0.575701007523514,0.199123420511994,0.000400236781350528,0.00205873880772338
"FAAH",28.5135743898431,0.493871532936564,0.156559216905453,0.00040069232668016,0.00206015938042759
"KIAA0232",434.096169384038,-0.355283194330468,0.105408270922027,0.00040074333153523,0.00206015938042759
"COL28A1",19.4902574100035,-0.430451832105235,0.131572581675123,0.000402033580550589,0.00206560488024915
"ZNG1E",150.262693864935,-0.342956250493838,0.101385570089431,0.000402019410005679,0.00206560488024915
"TRIM41",228.157769205137,0.239606538827136,0.0691200026652965,0.000402902987946668,0.00206947729449344
"CCT4P2",2.01379513929793,-0.596378900393464,0.294816060811804,0.000404492555596861,0.00207704546564739
"BNIP3",9.98137100799651,0.549296735831678,0.183295760755584,0.000404826412656071,0.00207816314304071
"TKT",2179.89983022296,0.348158537715077,0.103160112673627,0.000405408780710304,0.00208055553601256
"JUP",74.9566011451011,0.57956756069495,0.202376746817649,0.000406907588824197,0.00208764837238117
"AFG3L2",25.0667595861848,-0.414035753558855,0.125751638689945,0.000407107499285083,0.00208807502859584
"RPL36A",38.0812181393809,-0.395979580296577,0.119370830205114,0.000407263849832525,0.00208827808321522
"CFD",210.712086535172,0.610580604812576,0.238459494937327,0.000407697108784272,0.00208990048455337
"BRD7P3",21.9467913058236,-0.479114588557325,0.150681794082668,0.000408994692872723,0.00209503235146331
"DUSP22",168.009467928407,0.345382603274109,0.10232076549632,0.000408838769885042,0.00209503235146331
"MGST3",124.993853812401,-0.251571972718192,0.07282124772269,0.000409049648941006,0.00209503235146331
"DCN",17.1746840534354,-0.448280655501511,0.138487694730672,0.000409533018056576,0.00209660330394915
"RBPJ",328.641248240349,-0.431984909845509,0.132360191538391,0.000409590827173517,0.00209660330394915
"CLDN10",42.1199876356475,-0.595565952507634,0.216662752176236,0.000414070872643903,0.00211892920092595
"CISD1",12.5188995533998,-0.538083944345611,0.17790502899227,0.000416036760043697,0.00212838027842721
"SLC35A2",48.3287469867729,0.331771599296108,0.0980350812222812,0.000416297071063199,0.00212910297854312
"NDUFAF7",47.727216475985,-0.329471836343051,0.0973357690019834,0.00041863650022898,0.00214045563367505
"HPS1",702.588074776122,0.504381990882068,0.161887778389103,0.000419077579969601,0.00214148643364466
"UBR4",1329.60916840355,0.205392106821418,0.0590926636664756,0.00041897969886287,0.00214148643364466
"SMARCD3",114.48497476801,0.371352769684245,0.111221373054637,0.000420394742969319,0.00214760353556306
"RPL6P10",1.12803155414209,-0.553519540272126,0.381338088129599,0.000422960208521137,0.0021600923270704
"MRFAP1L1",102.548064636887,-0.321941689013535,0.0949948883068669,0.000423262708708299,0.00216102013852353
"CD2AP",98.3907648481312,-0.294293945288889,0.0862255783858272,0.000423816107227218,0.00216322804730559
"CHGA",47.6739714355157,0.416693520267059,0.127177126599363,0.00042444238811906,0.00216580659386859
"LTBP2",50.0314872312832,0.392601478416479,0.118632943857211,0.000425046216020488,0.00216765086214041
"TOMM70",6.7355635291517,-0.588139175584785,0.210732878476876,0.000424984631138225,0.00216765086214041
"KATNA1",37.3508181497566,-0.345416443728915,0.102713540333035,0.000427583353356767,0.00217996815130723
"RNA5SP389",1.94558181681102,-0.527115357353794,0.479932754497577,0.000427861387115804,0.00218076400928075
"NNT",224.455584942001,-0.231660671051766,0.0670514411728571,0.000428236213092864,0.00218205261286777
"NUTM2HP",6.1366741363789,0.571972824337646,0.19856434153587,0.000428381532943177,0.00218217138042971
"DDX54",104.618394486975,0.525808981119758,0.172344194758038,0.000429228930826222,0.00218586544072522
"DDX21",168.53490711971,-0.413756673157569,0.126254923810204,0.000429716230703055,0.00218772410649705
"OCEL1",38.3968676180243,0.371024090336827,0.111329125984291,0.000430245028946338,0.00218979292621094
"PLEKHA3",152.30241873065,-0.222543719757685,0.0643395271056297,0.000430604962806748,0.00219037820244559
"UBR2",127.951405444796,0.469172953969497,0.147371672768589,0.000430519989555731,0.00219037820244559
"NSUN6",59.5103986494344,-0.301578891987092,0.0886445352763317,0.000431306564644286,0.00219332326092211
"ME2",323.028362467914,-0.229497135295056,0.0664387130203246,0.000431429298901627,0.00219332376658772
"TRIM47",14.9981567102109,0.536403314244127,0.177888691979632,0.000433391101299698,0.00220267116986221
"RASSF7",46.6738233094731,0.475462693281076,0.150067648747829,0.000434400187158065,0.00220717254185284
"IGLV3-9",7.45233570776672,0.586545410496739,0.210249959294122,0.000435125839306639,0.00221023164896315
"HS1BP3",269.828907637715,0.279634807731751,0.0818262684398182,0.000435360194211842,0.00221079417191334
"GIMAP2",173.789540401508,-0.413095916838714,0.126187464510074,0.000436300826430241,0.00221494189063436
"ZNF805",133.862975535967,-0.236475201837464,0.0686330654302824,0.000438629881808657,0.00222613377870257
"ZNF260",33.7338609157168,-0.521657793342873,0.17087092118568,0.0004417228592731,0.00224119527321968
"RILP",164.95950705528,0.569448201100145,0.197763227092871,0.000442068184178795,0.00224231125185415
"GTPBP3",61.7621982012667,0.34332589519352,0.102320979597912,0.000442647129071932,0.00224416238338929
"HYAL3",14.0485450054945,0.54271389217405,0.181700400467737,0.000442684086586381,0.00224416238338929
"ANKRA2",45.3566902418671,-0.345256965371267,0.102974546395701,0.000443470794913577,0.00224700250997673
"WIPI2",444.715433663944,0.26709880966485,0.0780586368063901,0.000443495603031471,0.00224700250997673
"KMT5B",208.408706596854,-0.20884794979139,0.0604071607039511,0.000445561653169358,0.0022561920064932
"PALM",9.41849867385521,0.518791332464563,0.169647477708082,0.000445463867864486,0.0022561920064932
"MAD2L2",38.2371747032435,0.435800553873623,0.134844321756601,0.000446676834434154,0.00226119875002968
"AARS2",91.0648683362456,0.339882562566163,0.101283671475093,0.000447712538359606,0.00226580043818946
"POLR3H",147.202008185825,0.385810763640386,0.116829109735809,0.000449031506952275,0.00227183267378824
"CERT1",138.328229647989,-0.369260804749826,0.111149546256554,0.000449671386717116,0.00227442668309831
"EEF1D",885.20296744603,0.267788114099684,0.0783663014825253,0.000450243393777727,0.00227631642337572
"IKBIP",86.6817028814101,-0.434347281493276,0.134396697285474,0.000450299553027861,0.00227631642337572
"FAM114A2",49.0232773474637,-0.344220439010628,0.102781601156187,0.000451232545352822,0.00228038826607381
"ZNF441",51.2958037678091,-0.418094151592834,0.128392945079757,0.000451391591281359,0.00228054762996246
"TOP2A",8.37361956258468,-0.537746498655199,0.179523237624209,0.000452688157327704,0.0022864523281011
"GAS6",60.2187644002709,0.450875858376091,0.140830725300724,0.0004537229608375,0.00229103194652137
"FKTN",43.6264425492517,-0.403455977121752,0.123178150661383,0.00045453143579663,0.00229446647734201
"DTWD2",47.2667478017531,-0.318840963838991,0.0945893004755532,0.000456723626744894,0.00230488207232856
"DBNL",1664.71653498424,0.238679886250804,0.0695396993597948,0.000458133924125465,0.00231134703328179
"TARS1",33.6150691649982,-0.525787725854505,0.173639009882444,0.000458647915388983,0.00231328763867229
"HINT3",48.9120595648952,-0.317001183658437,0.0940371160600824,0.00045916085106381,0.00231522182725578
"ZHX2",226.230726367199,0.245971450978747,0.0717817296817539,0.000459657921084049,0.00231707494886928
"OSBPL7",71.7637643216106,0.416984449397128,0.128201174337112,0.000459807863463702,0.00231717769457546
"MTND6P18",5.16990447357085,-0.600523458508755,0.229140156446101,0.00046164781795315,0.00232513974207043
"SLC22A25",44.1178821140198,0.324286016080282,0.0964357694003939,0.000461534738397567,0.00232513974207043
